,date,temperature,pressure,humidity,sunshine
3870,2022-03-22 15:30:00,2.3,761.0,75.0,12.11
3871,2022-03-22 16:00:00,2.2,761.1,75.0,12.11
3872,2022-03-22 16:30:00,2.2,761.1,75.0,12.11
3873,2022-03-22 17:00:00,2.2,761.1,75.0,12.11
3874,2022-03-22 17:30:00,2.3,761.0,75.0,12.11
3875,2022-03-22 18:00:00,2.1,761.1,75.0,12.11
3876,2022-03-22 18:30:00,2.1,761.1,75.0,12.11
3877,2022-03-22 19:00:00,1.9,761.1,75.0,12.11
3878,2022-03-22 19:30:00,1.8,761.2,75.0,12.11
3879,2022-03-22 20:00:00,1.7,761.2,75.0,12.11
3880,2022-03-22 20:30:00,1.6,761.2,76.0,12.11
3881,2022-03-22 21:00:00,1.5,761.3,76.0,12.11
3882,2022-03-22 21:30:00,1.3,761.3,76.0,12.11
3883,2022-03-22 22:00:00,1.3,761.3,76.0,12.11
3884,2022-03-22 22:30:00,1.0,761.4,76.0,12.11
3885,2022-03-22 23:00:00,1.0,761.4,76.0,12.11
3886,2022-03-22 23:30:00,0.8,761.5,76.0,12.11
3887,2022-03-23 00:00:00,0.3,761.6,77.0,12.11
3888,2022-03-23 00:30:00,0.0,761.7,77.0,12.2
3889,2022-03-23 01:00:00,-0.2,761.7,77.0,12.2
3890,2022-03-23 01:30:00,-0.3,761.8,77.0,12.2
3891,2022-03-23 02:00:00,-0.8,761.9,77.0,12.2
3892,2022-03-23 02:30:00,-0.8,761.9,77.0,12.2
3893,2022-03-23 03:00:00,-0.9,761.9,77.0,12.2
3894,2022-03-23 03:30:00,-1.0,762.0,78.0,12.2
3895,2022-03-23 04:00:00,-0.8,761.9,77.0,12.2
3896,2022-03-23 04:30:00,-0.9,761.9,77.0,12.2
3897,2022-03-23 05:00:00,-0.8,761.9,77.0,12.2
3898,2022-03-23 05:30:00,-0.7,761.9,77.0,12.2
3899,2022-03-23 06:00:00,-0.7,761.9,77.0,12.2
3900,2022-03-23 06:30:00,-0.7,761.9,77.0,12.2
3901,2022-03-23 07:00:00,-0.6,761.8,77.0,12.2
3902,2022-03-23 07:30:00,-0.5,761.8,77.0,12.2
3903,2022-03-23 08:00:00,-0.4,761.8,77.0,12.2
3904,2022-03-23 08:30:00,-0.1,761.7,77.0,12.2
3905,2022-03-23 09:00:00,-0.1,761.7,77.0,12.2
3906,2022-03-23 09:30:00,0.1,761.7,77.0,12.2
3907,2022-03-23 10:00:00,0.2,761.6,77.0,12.2
3908,2022-03-23 10:30:00,0.3,761.6,77.0,12.2
3909,2022-03-23 11:00:00,0.6,761.5,76.0,12.2
3910,2022-03-23 11:30:00,0.6,761.5,76.0,12.2
3911,2022-03-23 12:00:00,0.7,761.5,76.0,12.2
3912,2022-03-23 12:30:00,0.9,761.4,76.0,12.2
3913,2022-03-23 13:00:00,0.9,761.4,76.0,12.2
3914,2022-03-23 13:30:00,1.1,761.4,76.0,12.2
3915,2022-03-23 14:00:00,1.0,761.4,76.0,12.2
3916,2022-03-23 14:30:00,1.1,761.4,76.0,12.2
3917,2022-03-23 15:00:00,1.2,761.3,76.0,12.2
3918,2022-03-23 15:30:00,1.3,761.3,76.0,12.2
3919,2022-03-23 16:00:00,1.2,761.3,76.0,12.2
3920,2022-03-23 16:30:00,1.2,761.3,76.0,12.2
3921,2022-03-23 17:00:00,1.1,761.4,76.0,12.2
3922,2022-03-23 17:30:00,1.1,761.4,76.0,12.2
3923,2022-03-23 18:00:00,1.1,761.4,76.0,12.2
3924,2022-03-23 18:30:00,0.8,761.5,76.0,12.2
3925,2022-03-23 19:00:00,0.9,761.4,76.0,12.2
3926,2022-03-23 19:30:00,0.7,761.5,76.0,12.2
3927,2022-03-23 20:00:00,0.6,761.5,76.0,12.2
3928,2022-03-23 20:30:00,0.6,761.5,76.0,12.2
3929,2022-03-23 21:00:00,0.4,761.6,76.0,12.2
3930,2022-03-23 21:30:00,0.3,761.6,77.0,12.2
3931,2022-03-23 22:00:00,0.0,761.7,77.0,12.2
3932,2022-03-23 22:30:00,-0.0,761.7,77.0,12.2
3933,2022-03-23 23:00:00,-0.0,761.7,77.0,12.2
3934,2022-03-23 23:30:00,-0.1,761.7,77.0,12.2
3935,2022-03-24 00:00:00,-0.1,761.7,77.0,12.2
3936,2022-03-24 00:30:00,-0.2,761.7,77.0,12.29
3937,2022-03-24 01:00:00,-0.2,761.7,77.0,12.29
3938,2022-03-24 01:30:00,-0.2,761.7,77.0,12.29
3939,2022-03-24 02:00:00,-0.3,761.8,77.0,12.29
3940,2022-03-24 02:30:00,-0.4,761.8,77.0,12.29
3941,2022-03-24 03:00:00,-0.4,761.8,77.0,12.29
3942,2022-03-24 03:30:00,-0.3,761.8,77.0,12.29
3943,2022-03-24 04:00:00,-0.3,761.8,77.0,12.29
3944,2022-03-24 04:30:00,-0.4,761.8,77.0,12.29
3945,2022-03-24 05:00:00,-0.4,761.8,77.0,12.29
3946,2022-03-24 05:30:00,-0.4,761.8,77.0,12.29
3947,2022-03-24 06:00:00,-0.2,761.7,77.0,12.29
3948,2022-03-24 06:30:00,-0.1,761.7,77.0,12.29
3949,2022-03-24 07:00:00,0.0,761.7,77.0,12.29
3950,2022-03-24 07:30:00,0.2,761.6,77.0,12.29
3951,2022-03-24 08:00:00,0.2,761.6,77.0,12.29
3952,2022-03-24 08:30:00,0.4,761.6,76.0,12.29
3953,2022-03-24 09:00:00,0.5,761.5,76.0,12.29
3954,2022-03-24 09:30:00,0.7,761.5,76.0,12.29
3955,2022-03-24 10:00:00,0.8,761.5,76.0,12.29
3956,2022-03-24 10:30:00,1.0,761.4,76.0,12.29
3957,2022-03-24 11:00:00,1.1,761.4,76.0,12.29
3958,2022-03-24 11:30:00,1.2,761.3,76.0,12.29
3959,2022-03-24 12:00:00,1.2,761.3,76.0,12.29
3960,2022-03-24 12:30:00,1.4,761.3,76.0,12.29
3961,2022-03-24 13:00:00,1.5,761.3,76.0,12.29
3962,2022-03-24 13:30:00,1.6,761.2,76.0,12.29
3963,2022-03-24 14:00:00,1.6,761.2,76.0,12.29
3964,2022-03-24 14:30:00,1.8,761.2,75.0,12.29
3965,2022-03-24 15:00:00,1.6,761.2,76.0,12.29
3966,2022-03-24 15:30:00,1.8,761.2,75.0,12.29
3967,2022-03-24 16:00:00,1.7,761.2,75.0,12.29
3968,2022-03-24 16:30:00,1.7,761.2,75.0,12.29
3969,2022-03-24 17:00:00,1.6,761.2,76.0,12.29
3970,2022-03-24 17:30:00,1.7,761.2,75.0,12.29
3971,2022-03-24 18:00:00,1.5,761.3,76.0,12.29
3972,2022-03-24 18:30:00,1.5,761.3,76.0,12.29
3973,2022-03-24 19:00:00,1.5,761.3,76.0,12.29
3974,2022-03-24 19:30:00,1.4,761.3,76.0,12.29
3975,2022-03-24 20:00:00,1.1,761.4,76.0,12.29
3976,2022-03-24 20:30:00,1.0,761.4,76.0,12.29
3977,2022-03-24 21:00:00,0.9,761.4,76.0,12.29
3978,2022-03-24 21:30:00,0.7,761.5,76.0,12.29
3979,2022-03-24 22:00:00,0.6,761.5,76.0,12.29
3980,2022-03-24 22:30:00,0.6,761.5,76.0,12.29
3981,2022-03-24 23:00:00,0.4,761.6,76.0,12.29
3982,2022-03-24 23:30:00,0.4,761.6,76.0,12.29
3983,2022-03-25 00:00:00,0.3,761.6,77.0,12.29
3984,2022-03-25 00:30:00,0.2,761.6,77.0,12.38
3985,2022-03-25 01:00:00,0.2,761.6,77.0,12.38
3986,2022-03-25 01:30:00,0.1,761.7,77.0,12.38
3987,2022-03-25 02:00:00,-0.2,761.7,77.0,12.38
3988,2022-03-25 02:30:00,-0.1,761.7,77.0,12.38
3989,2022-03-25 03:00:00,-0.3,761.8,77.0,12.38
3990,2022-03-25 03:30:00,-0.2,761.7,77.0,12.38
3991,2022-03-25 04:00:00,-0.3,761.8,77.0,12.38
3992,2022-03-25 04:30:00,-0.2,761.7,77.0,12.38
3993,2022-03-25 05:00:00,-0.2,761.7,77.0,12.38
3994,2022-03-25 05:30:00,-0.2,761.7,77.0,12.38
3995,2022-03-25 06:00:00,-0.2,761.7,77.0,12.38
3996,2022-03-25 06:30:00,0.0,761.7,77.0,12.38
3997,2022-03-25 07:00:00,0.0,761.7,77.0,12.38
3998,2022-03-25 07:30:00,0.2,761.6,77.0,12.38
3999,2022-03-25 08:00:00,0.4,761.6,76.0,12.38
4000,2022-03-25 08:30:00,0.5,761.5,76.0,12.38
4001,2022-03-25 09:00:00,0.6,761.5,76.0,12.38
4002,2022-03-25 09:30:00,0.8,761.5,76.0,12.38
4003,2022-03-25 10:00:00,0.9,761.4,76.0,12.38
4004,2022-03-25 10:30:00,1.0,761.4,76.0,12.38
4005,2022-03-25 11:00:00,1.1,761.4,76.0,12.38
4006,2022-03-25 11:30:00,1.2,761.3,76.0,12.38
4007,2022-03-25 12:00:00,1.5,761.3,76.0,12.38
4008,2022-03-25 12:30:00,1.6,761.2,76.0,12.38
4009,2022-03-25 13:00:00,1.6,761.2,76.0,12.38
4010,2022-03-25 13:30:00,1.7,761.2,75.0,12.38
4011,2022-03-25 14:00:00,1.7,761.2,75.0,12.38
4012,2022-03-25 14:30:00,1.8,761.2,75.0,12.38
4013,2022-03-25 15:00:00,1.9,761.1,75.0,12.38
4014,2022-03-25 15:30:00,2.0,761.1,75.0,12.38
4015,2022-03-25 16:00:00,1.8,761.2,75.0,12.38
4016,2022-03-25 16:30:00,1.9,761.1,75.0,12.38
4017,2022-03-25 17:00:00,1.8,761.2,75.0,12.38
4018,2022-03-25 17:30:00,1.8,761.2,75.0,12.38
4019,2022-03-25 18:00:00,1.6,761.2,76.0,12.38
4020,2022-03-25 18:30:00,1.6,761.2,76.0,12.38
4021,2022-03-25 19:00:00,1.6,761.2,76.0,12.38
4022,2022-03-25 19:30:00,1.4,761.3,76.0,12.38
4023,2022-03-25 20:00:00,1.3,761.3,76.0,12.38
4024,2022-03-25 20:30:00,1.1,761.4,76.0,12.38
4025,2022-03-25 21:00:00,1.0,761.4,76.0,12.38
4026,2022-03-25 21:30:00,0.8,761.5,76.0,12.38
4027,2022-03-25 22:00:00,0.7,761.5,76.0,12.38
4028,2022-03-25 22:30:00,0.7,761.5,76.0,12.38
4029,2022-03-25 23:00:00,0.7,761.5,76.0,12.38
4030,2022-03-25 23:30:00,0.8,761.5,76.0,12.38
4031,2022-03-26 00:00:00,0.7,761.5,76.0,12.38
4032,2022-03-26 00:30:00,0.9,761.4,76.0,12.47
4033,2022-03-26 01:00:00,0.9,761.4,76.0,12.47
4034,2022-03-26 01:30:00,0.9,761.4,76.0,12.47
4035,2022-03-26 02:00:00,0.9,761.4,76.0,12.47
4036,2022-03-26 02:30:00,0.9,761.4,76.0,12.47
4037,2022-03-26 03:00:00,0.8,761.5,76.0,12.47
4038,2022-03-26 03:30:00,0.8,761.5,76.0,12.47
4039,2022-03-26 04:00:00,1.0,761.4,76.0,12.47
4040,2022-03-26 04:30:00,1.0,761.4,76.0,12.47
4041,2022-03-26 05:00:00,0.9,761.4,76.0,12.47
4042,2022-03-26 05:30:00,0.9,761.4,76.0,12.47
4043,2022-03-26 06:00:00,1.2,761.3,76.0,12.47
4044,2022-03-26 06:30:00,1.1,761.4,76.0,12.47
4045,2022-03-26 07:00:00,1.2,761.3,76.0,12.47
4046,2022-03-26 07:30:00,1.4,761.3,76.0,12.47
4047,2022-03-26 08:00:00,1.5,761.3,76.0,12.47
4048,2022-03-26 08:30:00,1.7,761.2,75.0,12.47
4049,2022-03-26 09:00:00,1.7,761.2,75.0,12.47
4050,2022-03-26 09:30:00,1.8,761.2,75.0,12.47
4051,2022-03-26 10:00:00,2.0,761.1,75.0,12.47
4052,2022-03-26 10:30:00,2.3,761.0,75.0,12.47
4053,2022-03-26 11:00:00,2.4,761.0,75.0,12.47
4054,2022-03-26 11:30:00,2.5,761.0,75.0,12.47
4055,2022-03-26 12:00:00,2.6,761.0,75.0,12.47
4056,2022-03-26 12:30:00,2.7,760.9,75.0,12.47
4057,2022-03-26 13:00:00,2.7,760.9,75.0,12.47
4058,2022-03-26 13:30:00,2.9,760.9,74.0,12.47
4059,2022-03-26 14:00:00,2.9,760.9,74.0,12.47
4060,2022-03-26 14:30:00,3.0,760.8,74.0,12.47
4061,2022-03-26 15:00:00,2.9,760.9,74.0,12.47
4062,2022-03-26 15:30:00,2.9,760.9,74.0,12.47
4063,2022-03-26 16:00:00,3.1,760.8,74.0,12.47
4064,2022-03-26 16:30:00,3.1,760.8,74.0,12.47
4065,2022-03-26 17:00:00,2.9,760.9,74.0,12.47
4066,2022-03-26 17:30:00,2.8,760.9,75.0,12.47
4067,2022-03-26 18:00:00,2.8,760.9,75.0,12.47
4068,2022-03-26 18:30:00,2.8,760.9,75.0,12.47
4069,2022-03-26 19:00:00,2.8,760.9,75.0,12.47
4070,2022-03-26 19:30:00,2.6,761.0,75.0,12.47
4071,2022-03-26 20:00:00,2.4,761.0,75.0,12.47
4072,2022-03-26 20:30:00,2.4,761.0,75.0,12.47
4073,2022-03-26 21:00:00,2.2,761.1,75.0,12.47
4074,2022-03-26 21:30:00,2.1,761.1,75.0,12.47
4075,2022-03-26 22:00:00,1.9,761.1,75.0,12.47
4076,2022-03-26 22:30:00,1.9,761.1,75.0,12.47
4077,2022-03-26 23:00:00,1.7,761.2,75.0,12.47
4078,2022-03-26 23:30:00,1.7,761.2,75.0,12.47
4079,2022-03-27 00:00:00,1.6,761.2,76.0,12.47
4080,2022-03-27 00:30:00,1.5,761.3,76.0,12.56
4081,2022-03-27 01:00:00,1.3,761.3,76.0,12.56
4082,2022-03-27 01:30:00,1.5,761.3,76.0,12.56
4083,2022-03-27 02:00:00,1.2,761.3,76.0,12.56
4084,2022-03-27 02:30:00,1.1,761.4,76.0,12.56
4085,2022-03-27 03:00:00,1.1,761.4,76.0,12.56
4086,2022-03-27 03:30:00,1.1,761.4,76.0,12.56
4087,2022-03-27 04:00:00,1.1,761.4,76.0,12.56
4088,2022-03-27 04:30:00,1.1,761.4,76.0,12.56
4089,2022-03-27 05:00:00,1.1,761.4,76.0,12.56
4090,2022-03-27 05:30:00,1.2,761.3,76.0,12.56
4091,2022-03-27 06:00:00,1.4,761.3,76.0,12.56
4092,2022-03-27 06:30:00,1.5,761.3,76.0,12.56
4093,2022-03-27 07:00:00,1.4,761.3,76.0,12.56
4094,2022-03-27 07:30:00,1.5,761.3,76.0,12.56
4095,2022-03-27 08:00:00,1.8,761.2,75.0,12.56
4096,2022-03-27 08:30:00,1.7,761.2,75.0,12.56
4097,2022-03-27 09:00:00,2.0,761.1,75.0,12.56
4098,2022-03-27 09:30:00,2.1,761.1,75.0,12.56
4099,2022-03-27 10:00:00,2.2,761.1,75.0,12.56
4100,2022-03-27 10:30:00,2.4,761.0,75.0,12.56
4101,2022-03-27 11:00:00,2.5,761.0,75.0,12.56
4102,2022-03-27 11:30:00,2.5,761.0,75.0,12.56
4103,2022-03-27 12:00:00,2.6,761.0,75.0,12.56
4104,2022-03-27 12:30:00,2.9,760.9,74.0,12.56
4105,2022-03-27 13:00:00,2.9,760.9,74.0,12.56
4106,2022-03-27 13:30:00,3.1,760.8,74.0,12.56
4107,2022-03-27 14:00:00,3.1,760.8,74.0,12.56
4108,2022-03-27 14:30:00,3.3,760.8,74.0,12.56
4109,2022-03-27 15:00:00,3.2,760.8,74.0,12.56
4110,2022-03-27 15:30:00,3.2,760.8,74.0,12.56
4111,2022-03-27 16:00:00,3.2,760.8,74.0,12.56
4112,2022-03-27 16:30:00,3.3,760.8,74.0,12.56
4113,2022-03-27 17:00:00,3.1,760.8,74.0,12.56
4114,2022-03-27 17:30:00,3.1,760.8,74.0,12.56
4115,2022-03-27 18:00:00,3.0,760.8,74.0,12.56
4116,2022-03-27 18:30:00,3.0,760.8,74.0,12.56
4117,2022-03-27 19:00:00,2.8,760.9,75.0,12.56
4118,2022-03-27 19:30:00,2.7,760.9,75.0,12.56
4119,2022-03-27 20:00:00,2.7,760.9,75.0,12.56
4120,2022-03-27 20:30:00,2.5,761.0,75.0,12.56
4121,2022-03-27 21:00:00,2.5,761.0,75.0,12.56
4122,2022-03-27 21:30:00,2.3,761.0,75.0,12.56
4123,2022-03-27 22:00:00,2.2,761.1,75.0,12.56
4124,2022-03-27 22:30:00,2.0,761.1,75.0,12.56
4125,2022-03-27 23:00:00,2.0,761.1,75.0,12.56
4126,2022-03-27 23:30:00,1.7,761.2,75.0,12.56
4127,2022-03-28 00:00:00,1.4,761.3,76.0,12.56
4128,2022-03-28 00:30:00,1.2,761.3,76.0,12.66
4129,2022-03-28 01:00:00,0.9,761.4,76.0,12.66
4130,2022-03-28 01:30:00,0.7,761.5,76.0,12.66
4131,2022-03-28 02:00:00,0.3,761.6,77.0,12.66
4132,2022-03-28 02:30:00,0.4,761.6,76.0,12.66
4133,2022-03-28 03:00:00,0.3,761.6,77.0,12.66
4134,2022-03-28 03:30:00,0.2,761.6,77.0,12.66
4135,2022-03-28 04:00:00,0.2,761.6,77.0,12.66
4136,2022-03-28 04:30:00,0.2,761.6,77.0,12.66
4137,2022-03-28 05:00:00,0.4,761.6,76.0,12.66
4138,2022-03-28 05:30:00,0.3,761.6,77.0,12.66
4139,2022-03-28 06:00:00,0.5,761.5,76.0,12.66
4140,2022-03-28 06:30:00,0.6,761.5,76.0,12.66
4141,2022-03-28 07:00:00,0.6,761.5,76.0,12.66
4142,2022-03-28 07:30:00,0.7,761.5,76.0,12.66
4143,2022-03-28 08:00:00,0.8,761.5,76.0,12.66
4144,2022-03-28 08:30:00,1.0,761.4,76.0,12.66
4145,2022-03-28 09:00:00,1.1,761.4,76.0,12.66
4146,2022-03-28 09:30:00,1.2,761.3,76.0,12.66
4147,2022-03-28 10:00:00,1.4,761.3,76.0,12.66
4148,2022-03-28 10:30:00,1.5,761.3,76.0,12.66
4149,2022-03-28 11:00:00,1.7,761.2,75.0,12.66
4150,2022-03-28 11:30:00,1.8,761.2,75.0,12.66
4151,2022-03-28 12:00:00,1.8,761.2,75.0,12.66
4152,2022-03-28 12:30:00,2.1,761.1,75.0,12.66
4153,2022-03-28 13:00:00,2.2,761.1,75.0,12.66
4154,2022-03-28 13:30:00,2.1,761.1,75.0,12.66
4155,2022-03-28 14:00:00,2.2,761.1,75.0,12.66
4156,2022-03-28 14:30:00,2.4,761.0,75.0,12.66
4157,2022-03-28 15:00:00,2.4,761.0,75.0,12.66
4158,2022-03-28 15:30:00,2.4,761.0,75.0,12.66
4159,2022-03-28 16:00:00,2.3,761.0,75.0,12.66
4160,2022-03-28 16:30:00,2.4,761.0,75.0,12.66
4161,2022-03-28 17:00:00,2.3,761.0,75.0,12.66
4162,2022-03-28 17:30:00,2.2,761.1,75.0,12.66
4163,2022-03-28 18:00:00,2.2,761.1,75.0,12.66
4164,2022-03-28 18:30:00,2.1,761.1,75.0,12.66
4165,2022-03-28 19:00:00,2.1,761.1,75.0,12.66
4166,2022-03-28 19:30:00,2.0,761.1,75.0,12.66
4167,2022-03-28 20:00:00,1.8,761.2,75.0,12.66
4168,2022-03-28 20:30:00,1.7,761.2,75.0,12.66
4169,2022-03-28 21:00:00,1.6,761.2,76.0,12.66
4170,2022-03-28 21:30:00,1.5,761.3,76.0,12.66
4171,2022-03-28 22:00:00,1.4,761.3,76.0,12.66
4172,2022-03-28 22:30:00,1.1,761.4,76.0,12.66
4173,2022-03-28 23:00:00,1.2,761.3,76.0,12.66
4174,2022-03-28 23:30:00,1.2,761.3,76.0,12.66
4175,2022-03-29 00:00:00,1.3,761.3,76.0,12.66
4176,2022-03-29 00:30:00,1.5,761.3,76.0,12.75
4177,2022-03-29 01:00:00,1.5,761.3,76.0,12.75
4178,2022-03-29 01:30:00,1.6,761.2,76.0,12.75
4179,2022-03-29 02:00:00,1.6,761.2,76.0,12.75
4180,2022-03-29 02:30:00,1.5,761.3,76.0,12.75
4181,2022-03-29 03:00:00,1.5,761.3,76.0,12.75
4182,2022-03-29 03:30:00,1.6,761.2,76.0,12.75
4183,2022-03-29 04:00:00,1.5,761.3,76.0,12.75
4184,2022-03-29 04:30:00,1.6,761.2,76.0,12.75
4185,2022-03-29 05:00:00,1.6,761.2,76.0,12.75
4186,2022-03-29 05:30:00,1.6,761.2,76.0,12.75
4187,2022-03-29 06:00:00,1.8,761.2,75.0,12.75
4188,2022-03-29 06:30:00,1.9,761.1,75.0,12.75
4189,2022-03-29 07:00:00,1.9,761.1,75.0,12.75
4190,2022-03-29 07:30:00,1.9,761.1,75.0,12.75
4191,2022-03-29 08:00:00,2.2,761.1,75.0,12.75
4192,2022-03-29 08:30:00,2.3,761.0,75.0,12.75
4193,2022-03-29 09:00:00,2.4,761.0,75.0,12.75
4194,2022-03-29 09:30:00,2.5,761.0,75.0,12.75
4195,2022-03-29 10:00:00,2.6,761.0,75.0,12.75
4196,2022-03-29 10:30:00,2.8,760.9,75.0,12.75
4197,2022-03-29 11:00:00,2.9,760.9,74.0,12.75
4198,2022-03-29 11:30:00,3.1,760.8,74.0,12.75
4199,2022-03-29 12:00:00,3.2,760.8,74.0,12.75
4200,2022-03-29 12:30:00,3.4,760.7,74.0,12.75
4201,2022-03-29 13:00:00,3.3,760.8,74.0,12.75
4202,2022-03-29 13:30:00,3.5,760.7,74.0,12.75
4203,2022-03-29 14:00:00,3.5,760.7,74.0,12.75
4204,2022-03-29 14:30:00,3.5,760.7,74.0,12.75
4205,2022-03-29 15:00:00,3.6,760.7,74.0,12.75
4206,2022-03-29 15:30:00,3.6,760.7,74.0,12.75
4207,2022-03-29 16:00:00,3.6,760.7,74.0,12.75
4208,2022-03-29 16:30:00,3.5,760.7,74.0,12.75
4209,2022-03-29 17:00:00,3.6,760.7,74.0,12.75
4210,2022-03-29 17:30:00,3.6,760.7,74.0,12.75
4211,2022-03-29 18:00:00,3.5,760.7,74.0,12.75
4212,2022-03-29 18:30:00,3.5,760.7,74.0,12.75
4213,2022-03-29 19:00:00,3.3,760.8,74.0,12.75
4214,2022-03-29 19:30:00,3.2,760.8,74.0,12.75
4215,2022-03-29 20:00:00,3.0,760.8,74.0,12.75
4216,2022-03-29 20:30:00,3.0,760.8,74.0,12.75
4217,2022-03-29 21:00:00,2.8,760.9,75.0,12.75
4218,2022-03-29 21:30:00,2.8,760.9,75.0,12.75
4219,2022-03-29 22:00:00,2.6,761.0,75.0,12.75
4220,2022-03-29 22:30:00,2.4,761.0,75.0,12.75
4221,2022-03-29 23:00:00,2.3,761.0,75.0,12.75
4222,2022-03-29 23:30:00,2.3,761.0,75.0,12.75
4223,2022-03-30 00:00:00,2.1,761.1,75.0,12.75
4224,2022-03-30 00:30:00,2.1,761.1,75.0,12.84
4225,2022-03-30 01:00:00,2.0,761.1,75.0,12.84
4226,2022-03-30 01:30:00,1.9,761.1,75.0,12.84
4227,2022-03-30 02:00:00,1.7,761.2,75.0,12.84
4228,2022-03-30 02:30:00,1.7,761.2,75.0,12.84
4229,2022-03-30 03:00:00,1.7,761.2,75.0,12.84
4230,2022-03-30 03:30:00,1.6,761.2,76.0,12.84
4231,2022-03-30 04:00:00,1.6,761.2,76.0,12.84
4232,2022-03-30 04:30:00,1.7,761.2,75.0,12.84
4233,2022-03-30 05:00:00,1.7,761.2,75.0,12.84
4234,2022-03-30 05:30:00,1.7,761.2,75.0,12.84
4235,2022-03-30 06:00:00,1.9,761.1,75.0,12.84
4236,2022-03-30 06:30:00,2.0,761.1,75.0,12.84
4237,2022-03-30 07:00:00,2.1,761.1,75.0,12.84
4238,2022-03-30 07:30:00,2.2,761.1,75.0,12.84
4239,2022-03-30 08:00:00,2.2,761.1,75.0,12.84
4240,2022-03-30 08:30:00,2.4,761.0,75.0,12.84
4241,2022-03-30 09:00:00,2.6,761.0,75.0,12.84
4242,2022-03-30 09:30:00,2.7,760.9,75.0,12.84
4243,2022-03-30 10:00:00,2.7,760.9,75.0,12.84
4244,2022-03-30 10:30:00,2.9,760.9,74.0,12.84
4245,2022-03-30 11:00:00,3.2,760.8,74.0,12.84
4246,2022-03-30 11:30:00,3.2,760.8,74.0,12.84
4247,2022-03-30 12:00:00,3.2,760.8,74.0,12.84
4248,2022-03-30 12:30:00,3.4,760.7,74.0,12.84
4249,2022-03-30 13:00:00,3.6,760.7,74.0,12.84
4250,2022-03-30 13:30:00,3.6,760.7,74.0,12.84
4251,2022-03-30 14:00:00,3.8,760.6,74.0,12.84
4252,2022-03-30 14:30:00,3.8,760.6,74.0,12.84
4253,2022-03-30 15:00:00,3.7,760.6,74.0,12.84
4254,2022-03-30 15:30:00,3.8,760.6,74.0,12.84
4255,2022-03-30 16:00:00,3.8,760.6,74.0,12.84
4256,2022-03-30 16:30:00,3.8,760.6,74.0,12.84
4257,2022-03-30 17:00:00,3.7,760.6,74.0,12.84
4258,2022-03-30 17:30:00,3.7,760.6,74.0,12.84
4259,2022-03-30 18:00:00,3.6,760.7,74.0,12.84
4260,2022-03-30 18:30:00,3.5,760.7,74.0,12.84
4261,2022-03-30 19:00:00,3.4,760.7,74.0,12.84
4262,2022-03-30 19:30:00,3.3,760.8,74.0,12.84
4263,2022-03-30 20:00:00,3.2,760.8,74.0,12.84
4264,2022-03-30 20:30:00,3.1,760.8,74.0,12.84
4265,2022-03-30 21:00:00,3.1,760.8,74.0,12.84
4266,2022-03-30 21:30:00,2.9,760.9,74.0,12.84
4267,2022-03-30 22:00:00,2.8,760.9,75.0,12.84
4268,2022-03-30 22:30:00,2.7,760.9,75.0,12.84
4269,2022-03-30 23:00:00,2.6,761.0,75.0,12.84
4270,2022-03-30 23:30:00,2.3,761.0,75.0,12.84
4271,2022-03-31 00:00:00,2.2,761.1,75.0,12.84
4272,2022-03-31 00:30:00,1.9,761.1,75.0,12.93
4273,2022-03-31 01:00:00,1.7,761.2,75.0,12.93
4274,2022-03-31 01:30:00,1.7,761.2,75.0,12.93
4275,2022-03-31 02:00:00,1.3,761.3,76.0,12.93
4276,2022-03-31 02:30:00,1.2,761.3,76.0,12.93
4277,2022-03-31 03:00:00,1.3,761.3,76.0,12.93
4278,2022-03-31 03:30:00,1.1,761.4,76.0,12.93
4279,2022-03-31 04:00:00,1.3,761.3,76.0,12.93
4280,2022-03-31 04:30:00,1.3,761.3,76.0,12.93
4281,2022-03-31 05:00:00,1.3,761.3,76.0,12.93
4282,2022-03-31 05:30:00,1.4,761.3,76.0,12.93
4283,2022-03-31 06:00:00,1.3,761.3,76.0,12.93
4284,2022-03-31 06:30:00,1.4,761.3,76.0,12.93
4285,2022-03-31 07:00:00,1.5,761.3,76.0,12.93
4286,2022-03-31 07:30:00,1.7,761.2,75.0,12.93
4287,2022-03-31 08:00:00,1.8,761.2,75.0,12.93
4288,2022-03-31 08:30:00,1.8,761.2,75.0,12.93
4289,2022-03-31 09:00:00,2.0,761.1,75.0,12.93
4290,2022-03-31 09:30:00,2.2,761.1,75.0,12.93
4291,2022-03-31 10:00:00,2.3,761.0,75.0,12.93
4292,2022-03-31 10:30:00,2.4,761.0,75.0,12.93
4293,2022-03-31 11:00:00,2.6,761.0,75.0,12.93
4294,2022-03-31 11:30:00,2.7,760.9,75.0,12.93
4295,2022-03-31 12:00:00,2.8,760.9,75.0,12.93
4296,2022-03-31 12:30:00,3.0,760.8,74.0,12.93
4297,2022-03-31 13:00:00,3.0,760.8,74.0,12.93
4298,2022-03-31 13:30:00,3.1,760.8,74.0,12.93
4299,2022-03-31 14:00:00,3.1,760.8,74.0,12.93
4300,2022-03-31 14:30:00,3.3,760.8,74.0,12.93
4301,2022-03-31 15:00:00,3.3,760.8,74.0,12.93
4302,2022-03-31 15:30:00,3.4,760.7,74.0,12.93
4303,2022-03-31 16:00:00,3.3,760.8,74.0,12.93
4304,2022-03-31 16:30:00,3.4,760.7,74.0,12.93
